Gene	B cells	T cells CD4	T cells CD8	T cells follicular helper
NOS1	16.68387817	18.05969976	17.55067174	18.07235904
NOS1AP	28.14615704	31.13695395	39.22867532	63.62836826
NOS2	49.16081667	45.57149398	60.52648783	63.65045647
NOS3	23.22105005	20.89742532	22.7514624	25.08687915
NOSIP	413.8444161	685.1641167	686.6214894	574.8351341
NOSTRIN	12.94694967	12.64932363	14.6159738	14.37507119
NOTCH1	111.1950524	262.0910754	254.9229889	272.921656
NOTCH2	168.739167	222.7266977	136.0648263	177.3318938
NOTCH3	32.30330188	31.89852575	31.64529227	32.04731854
NOTCH4	62.94138761	69.97037552	71.53351262	46.17915136
NOTUM	61.49896534	68.34557321	73.50552523	58.83527872
NOV	13.78659498	15.24501069	15.27395706	16.5082082
NOVA1	15.75584092	16.00236363	17.70826921	15.72603667
NOVA2	31.12062322	28.87180369	30.64190215	30.07294447
NOX1	20.73567891	23.15809405	24.72757681	21.22801777
NOX3	9.541309446	9.947308726	9.845907917	9.17601077
NOX4	10.06263481	10.17593511	13.57380193	10.18887002
NOX5	26.27688456	30.79971912	33.06268557	26.96882104
NOXA1	87.49645062	121.6333287	122.177277	117.9642548
NOXO1	32.90866032	35.32940383	35.0511044	28.67881955
NOXRED1	14.87933814	14.13650898	16.29303298	14.49515237
NPAP1	18.30530893	16.86819476	16.72417999	15.07621451
NPAS1	27.0952209	33.52957852	28.68268092	28.41150232
NPAS2	19.45237723	29.15196355	26.21660711	33.75842911
NPAS3	12.79052797	15.19543207	14.85171751	12.08653528
NPAS4	13.59407995	12.38157406	11.5524154	13.03891235
NPAT	468.5874476	471.3594383	354.5860662	368.8002808
NPB	98.60904814	80.78022006	83.72350151	103.7098078
NPBWR1	51.12679702	49.96553586	60.78298644	50.80477938
NPBWR2	11.41176045	10.13253514	10.73384513	12.15308405
NPC1	233.4377759	467.7739746	319.1182091	337.7581151
NPC1L1	22.38360826	23.73076688	26.11513877	22.75232652
NPC2	943.2680579	433.1612847	213.4120837	438.9814192
NPDC1	38.65443172	364.4830445	224.8355584	640.345883
NPEPPS	570.2356868	449.7930604	369.9699435	771.3435001
NPFF	47.67660715	44.39131547	45.79774259	95.12418196
NPFFR1	63.67725146	56.24914824	57.60659518	50.71864396
NPFFR2	10.89917928	11.45466258	11.37574762	9.44589248
NPHP1	16.4463961	16.24962004	16.71833244	13.7135842
NPHP3	148.3622259	271.6336817	192.4191463	271.969225
NPHP3-AS1	13.96959721	14.36653276	15.62392419	15.24232383
NPHP4	42.0984253	44.37203669	39.34589007	59.74605999
NPHS1	19.87821993	18.53703078	18.42692098	18.35756832
NPHS2	18.45231461	18.33707941	19.44530423	20.88040506
NPIPB15	55.78378822	56.79303567	52.98424204	223.9486329
NPL	20.05685822	36.2930184	36.50894222	36.83288937
NPLOC4	329.8856308	391.8637913	423.0205622	585.5041667
NPM1	1420.974911	2025.379292	2286.110314	1558.62302
NPM2	80.89197354	88.69569564	113.1470722	91.95358369
NPM3	110.5577993	50.52183976	64.09404328	128.7418118
NPNT	13.84717674	13.59161441	13.99907622	13.02893407
NPPA	70.6581667	71.14312889	74.21967936	68.93198744
NPPB	28.64172177	30.12205865	32.41264014	24.85951261
NPPC	14.27908295	10.82790173	14.12433095	17.02709427
NPR1	54.40684561	61.7410104	67.46302158	50.04636848
NPR2	27.82867553	43.62547024	34.04292278	45.52219311
NPR3	16.7181733	18.16719702	19.43804299	16.35980407
NPRL2	293.567037	436.6343646	456.2185176	372.7104408
NPRL3	72.81005204	58.46933303	65.17492033	86.31955449
NPSR1-AS1	13.86440475	15.13935439	15.84015546	12.98131656
NPTN	1320.997687	1993.199203	1494.076833	1586.672421
NPTX1	31.59774961	32.57714856	31.97029516	28.81863532
NPTX2	12.46136142	12.87888887	12.04692721	11.8571073
NPTXR	21.41647824	59.19718439	70.49682824	185.4479337
NPVF	10.29234233	10.50457202	11.46898427	8.733984559
NPW	13.5243495	11.18636691	11.49156515	12.48589631
NPY	24.01136695	22.26809413	22.82740805	18.72605818
NPY1R	11.26822962	12.93120843	14.99794584	10.73421165
NPY2R	10.41570534	10.67133104	11.81714819	10.67282197
NPY4R	31.13783487	33.6289207	33.06325884	33.3456094
NPY5R	13.95037658	13.15464367	14.93642764	13.8841105
NPY6R	12.93913585	16.36830092	15.91898036	12.58891531
NQO1	33.28994528	46.09831937	45.36813713	43.53799303
NQO2	146.7082279	218.0160569	222.5028593	205.261619
NR0B1	17.59408815	16.32241379	17.36397382	13.94783283
NR0B2	48.40454114	52.04957053	63.51211589	47.05754407
NR1D1	77.45562529	91.51694588	82.74277316	121.8083269
NR1D2	196.5345089	316.5209717	358.5831324	114.692095
NR1H2	109.0615696	173.5130714	204.7703691	232.4086175
NR1H3	30.24617257	41.40577201	42.96484426	42.00976513
NR1H4	13.17993335	12.57654006	13.18907038	12.11365422
NR1I2	33.1496226	31.18955154	32.58591638	31.9961279
NR1I3	16.47812174	16.72320853	16.66217851	15.57697932
NR2C1	51.06784883	54.78163909	46.68992068	60.82933801
NR2C2	212.0977343	137.4582441	134.7862973	144.8471955
NR2C2AP	139.9588607	152.9821406	148.0243812	163.2751184
NR2E1	10.68807257	10.87992957	13.11008537	11.74440297
NR2E3	18.27387537	21.45676343	24.55778589	16.78096976
NR2F1	25.95456741	31.1706385	32.81461369	27.07534678
NR2F1-AS1	11.96051506	12.89793895	14.34078001	12.54879961
NR2F2	15.31580868	15.83692371	16.94889503	17.26832951
NR2F6	58.93140621	50.7703758	48.61429397	60.44924249
NR3C1	1054.257807	1198.238534	647.3040397	1981.895275
NR3C2	41.33157299	150.3864881	142.9995658	40.69356333
NR4A1	148.9435609	157.2169347	235.6823971	631.1560577
NR4A2	288.7116392	583.3881413	1809.545487	2951.781982
NR4A3	19.95118809	38.30735839	75.994967	172.0085237
NR5A1	28.70685105	22.32602332	28.58324079	22.84260064
NR5A2	12.65865626	13.51888167	16.88182043	12.96638818
NR6A1	38.12857528	38.68221612	37.050881	34.086428
NRAP	14.53034928	14.26664826	16.93767547	13.74382026
NRARP	102.4862169	85.14310895	88.71363936	270.9426388
NRAS	252.6161664	198.7602816	216.9937601	285.9842805
NRBF2	265.0194676	177.3985861	179.5958602	305.2554487
NRBP1	171.3101643	273.6021957	250.5425342	400.5990872
NRBP2	60.37725312	108.9633971	83.77395284	96.62071855
NRCAM	17.566552	18.53808033	25.44863259	17.62699393
NRD1	498.9538324	817.4288741	819.5119743	694.3186381
NRDE2	45.47584599	43.51179263	47.98774066	50.61278758
NREP	9.091391885	10.89272688	9.415454022	8.468267738
NRF1	111.1032303	108.7471086	117.6424048	116.6668632
NRG1	16.03370059	17.47562408	17.64702949	15.65403733
NRG2	13.3319836	14.73731782	18.26971987	13.61313365
NRG3	10.06806421	11.32377859	10.01094661	10.3634231
NRG4	8.844918412	9.214229811	9.84686349	9.086715014
NRGN	29.69737898	26.48166753	22.90429784	36.74335682
NRIP1	151.7014409	338.2483465	301.1651386	314.6054309
NRIP2	38.87431756	51.04711337	40.55576443	71.85228131
NRIP3	33.14390858	42.97650064	58.2138338	60.12646431
NRK	9.45872517	10.37224056	11.34608724	9.814498212
NRL	39.06709906	32.23197128	32.31248793	37.1669038
NRM	218.0521082	166.9402895	206.8505178	135.8665038
NRN1	33.82353022	25.74970111	15.09234751	39.00527188
NRP1	13.19228025	15.08437578	16.21290972	14.0283933
NRP2	19.29163936	17.88720688	18.16201334	17.17208959
NRROS	42.17558317	99.88055682	80.83080949	129.5674596
NRSN1	16.86004934	15.7737679	16.54245704	17.12477384
NRSN2	33.37728809	36.67812031	35.68837844	51.5661436
NRTN	10.98423146	11.41161596	10.10404066	11.61590931
NRXN1	11.46118362	11.744969	12.66014521	11.17977934
NRXN2	14.49404111	14.23835048	14.48726396	13.98276613
NRXN3	15.75014904	18.61768179	19.22354141	16.59372843
NS3BP	37.55123198	32.63514232	35.94776769	36.91229631
NSD1	62.89821695	74.29443975	90.11854753	114.1406483
NSDHL	90.58681684	94.24268876	108.15767	83.79248689
NSF	777.2515246	710.9446545	632.6742534	571.8807101
NSFL1C	281.5460111	248.5247017	252.7838278	278.5442212
NSG1	35.66058618	62.73392009	58.69945818	38.23610248
NSL1	128.9824729	96.70945021	89.9985803	78.76336549
NSMAF	229.0587217	253.0011493	257.5661097	167.1241139
NSMCE1	1146.72446	742.9647136	803.9807428	580.2919005
NSMCE2	217.8076328	213.9240511	212.5985576	235.0201027
NSMCE4A	604.4816428	594.3674426	490.8920941	409.9959
NSMF	79.41616912	54.13680895	77.34195531	117.6536868
NSRP1	392.1242744	292.5205429	280.8764945	230.0840123
NSUN2	450.354122	420.4982587	354.7884322	453.5879735
NSUN3	233.7883989	264.6958919	249.5219436	300.6283401
NSUN4	122.731407	54.88872334	49.9158909	75.92262224
NSUN5	416.8196361	286.7883107	251.2088435	257.8499852
NSUN5P1	289.622791	327.6121956	228.9704219	326.5008174
NSUN6	431.9459707	194.5837963	212.7397376	250.9879569
NSUN7	18.55681129	13.28507793	16.66644696	10.71190317
NT5C	138.0119605	80.10293678	76.64041651	113.3764411
NT5C1A	17.66645617	16.17107088	16.99774261	17.32031068
NT5C1B	11.00664361	11.3351642	12.13932904	9.973931972
NT5C2	1108.913254	887.2517108	743.2692709	812.7297867
NT5C3A	1195.049915	1006.285829	943.6757302	1406.582978
NT5C3B	392.0227343	264.4930765	316.7045209	200.9141142
NT5DC1	448.8465327	274.2620275	273.8025462	213.290215
NT5DC2	26.78612658	23.77099745	37.70114977	26.15851364
NT5DC3	53.10683872	46.41925009	62.2658449	42.04445182
NT5E	15.75129334	14.08430307	29.6799017	13.59579628
NT5M	36.07336247	43.54293894	47.77773763	47.65328132
NTAN1	183.1225032	174.666809	212.5953093	212.9038042
NTF3	74.21527687	54.83602291	53.35140778	66.29866479
NTF4	17.50445782	17.56731287	16.06776887	16.11065826
NTHL1	90.1447123	54.97170301	64.76939464	60.05088497
NTM	16.03797118	18.04819188	18.40489631	14.79051629
NTMT1	224.5859547	207.1459353	191.4178057	254.6617289
NTN1	20.09276898	17.68546069	18.11744782	19.94575905
NTN3	25.85066766	24.74151248	21.32821153	31.39340616
NTN4	8.326748771	9.153589561	8.148088559	7.927205827
NTN5	35.61830749	54.90140611	51.61222174	76.07806114
NTNG1	15.7152196	14.61096216	14.41535558	13.37260532
NTNG2	35.87401059	53.74080786	39.26606378	80.19501061
NTPCR	185.5533665	201.9288014	157.0764242	345.2285684
NTRK1	15.27221745	14.30202424	17.58532731	11.13457131
NTRK2	15.38673163	17.01529381	17.2045209	14.47811628
NTRK3	33.05993615	63.35633202	48.2801562	201.3070403
NTRK3-AS1	40.72680895	40.74439666	45.87084462	31.19774129
NTS	13.5401348	12.68345449	11.72791889	13.13470599
NTSR1	62.06217953	51.50555157	57.40902356	57.3427496
NTSR2	17.01165761	16.16224418	17.17711101	19.22072138
NUAK1	15.33285757	26.78187182	38.44111767	25.80737277
NUAK2	491.0206898	212.8750242	188.1914402	320.8961548
NUB1	908.284336	861.0881791	936.5093764	620.9255879
NUBP1	371.0075252	191.1716963	197.7169545	158.9603171
NUBP2	330.9989493	415.7648591	409.4300717	427.1353511
NUBPL	126.7407971	74.94322843	80.45970961	55.91446433
NUCB1	48.98804651	231.1052856	220.9355551	144.7213752
NUCB2	52.37761338	317.0653232	530.7422137	513.138849
NUCKS1	894.7796971	583.9099608	699.2100561	530.1961002
NUDC	783.6991084	572.0234306	694.1761279	1092.527364
NUDCD1	240.9319812	154.0567873	176.9154971	96.63003116
NUDCD2	583.9474652	599.6184207	510.2627105	479.1224031
NUDCD3	183.0292874	194.9195853	205.5573688	224.1096032
NUDT1	360.2092422	298.6500555	315.9137413	362.2323486
NUDT10	103.2194962	104.0664086	114.2500909	84.67857243
NUDT11	20.61101546	30.15627398	46.95370532	49.12096598
NUDT12	8.851369698	10.35161602	9.189627279	8.31575212
NUDT13	50.14819371	28.47286906	27.15443536	33.39293043
NUDT14	51.75606437	71.72479389	69.80695136	73.15578772
NUDT15	221.3112008	162.9058774	226.9368046	328.9068931
NUDT16	38.32099234	36.97269622	34.66356534	54.58851516
NUDT16L1	291.0590373	207.7393597	184.2378848	265.8443727
NUDT16P1	15.22605072	17.1628453	17.61569265	14.27593606
NUDT17	72.72154223	51.96162647	55.68541036	40.5690576
NUDT18	151.5615984	99.9980631	126.9851064	148.7914193
NUDT19	475.7292215	465.0901752	555.0011114	442.8479426
NUDT2	106.6735808	114.1985842	128.4015786	124.9562406
NUDT21	489.3081534	519.6586944	461.3152536	355.9389149
NUDT22	286.181715	323.059252	311.1608502	345.9695632
NUDT4	123.4653956	142.3810313	130.8213641	150.1065054
NUDT5	523.4863977	737.5435437	791.0064752	615.539844
NUDT6	39.07286412	32.08968125	31.90334504	33.72666666
NUDT7	102.6824558	202.0711735	101.3270934	360.3925559
NUDT9	342.0069343	312.1130518	286.0023453	344.7484541
NUDT9P1	25.38881839	17.20098169	18.13067331	16.34029782
NUF2	135.0936418	87.250734	87.38452169	114.536673
NUFIP1	150.1516249	112.0931366	112.2032302	170.7081643
NUFIP2	432.4313803	318.8443158	352.2395747	426.3539643
NUMA1	172.9639874	285.2891696	247.088444	197.4394694
NUMB	200.5976111	115.7564506	114.5682556	161.2053149
NUMBL	43.39155806	46.61205542	49.66070544	63.989012
NUP107	554.913104	628.4919087	553.8596862	538.243721
NUP133	173.8857251	176.4886998	176.8709304	128.6939437
NUP153	1020.638937	898.5446302	820.0153486	960.9886276
NUP155	149.834546	127.680745	129.8437844	90.74029894
NUP160	107.5989028	72.71251234	59.87335081	68.13226011
NUP188	129.2380477	140.7623025	142.79828	155.3588547
NUP205	322.4629491	380.8364308	351.0446148	299.2736966
NUP210	367.0370562	411.4792526	382.7045104	500.3356096
NUP210L	10.3913635	12.72483119	10.49874286	10.05936047
NUP210P1	10.67972756	11.60716082	11.89863167	10.322069
NUP214	114.7256404	93.44509041	97.33245208	111.8729325
NUP35	328.0310947	249.1155449	206.6038679	251.9582842
NUP37	654.5025303	602.4819951	489.9084987	444.7137729
NUP43	52.29416498	37.05910432	29.84367807	37.88910387
NUP50	45.96753161	63.04785216	48.82898008	59.69176904
NUP54	683.4852699	670.6420534	540.4175017	630.2619683
NUP62	85.29580611	73.54983956	61.1302079	89.99989476
NUP62CL	19.04059616	18.78479788	16.99654865	12.41515729
NUP85	368.9130751	464.200061	371.6525239	396.0297216
NUP88	1646.967217	897.3492131	780.3271297	649.1440002
NUP93	528.4930954	453.2478631	572.4068488	426.9415175
NUP98	180.9686868	219.4988887	214.0435504	240.2268882
NUPL1	142.0109881	225.1635932	116.2228513	326.367802
NUPL2	215.0544239	152.4357821	119.283883	181.3689971
NUPR1	38.51696568	37.66301613	36.81150956	29.89369256
NUSAP1	334.9159924	185.5208853	230.7452177	222.2627349
NUTF2	123.7005436	144.1034131	141.6811015	135.2470387
NUTM1	26.28576306	32.9271266	33.52312556	24.37252799
NVL	226.2757952	215.1085442	209.4069283	185.7719906
NWD2	9.856726446	11.06486143	10.61446548	9.90914057
NXF1	563.0244241	1376.249681	1505.425677	1627.498452
NXF3	10.64168645	10.27339449	11.61111198	11.8042244
NXF5	26.7291156	24.74118433	24.5759171	21.93709751
NXN	71.15443337	53.19669699	61.11912096	53.43897111
NXNL1	59.85857898	51.28000346	63.25396306	70.7506128
NXNL2	15.30604702	11.84973138	13.88729963	15.08124077
NXPE1	15.02043021	17.54614533	18.35100446	14.12100071
NXPE3	78.1883947	76.00020935	66.71937533	46.15158298
NXPE4	18.77216156	22.51093787	23.28425649	16.651298
NXPH1	9.341189603	9.166325595	9.221322757	8.60090394
NXPH2	11.17840008	11.90723456	13.1732943	10.35213423
NXPH3	50.68372157	72.1497609	73.00109308	51.18051298
NXPH4	19.6761354	17.89307035	16.04135249	20.81535901
NXT1	500.9389887	510.8100219	663.2299247	622.3683803
NXT2	143.8565224	185.2155743	160.0743493	86.99538493
NYAP1	17.38136813	17.28860335	15.80941567	16.84169303
NYAP2	12.04465983	13.14529656	11.95850382	10.70359204
NYNRIN	22.83431509	25.34795762	25.43839176	21.23034882
NYX	39.51991515	44.75215999	43.18435128	43.93106302
OAF	58.78872425	72.46436157	80.90107728	65.89279225
OARD1	556.3754672	357.7800928	332.3274358	358.6387729
OAS1	175.9242682	80.76663751	77.00582423	34.03069319
OAS2	89.51308052	192.4297278	178.763582	110.5888058
OAS3	61.60940793	170.7147851	190.802285	146.6484524
OASL	42.12749939	123.0713668	292.1332405	138.9031059
OAT	713.9629941	693.3074191	1069.409737	904.0297634
OAZ1	8664.826751	6465.917476	6687.978514	6755.694398
OAZ2	322.5937349	162.3548932	145.8200568	215.3048757
OAZ3	21.3940265	19.50805098	19.68819274	19.11697418
OBFC1	59.91504519	166.1288529	112.6065795	71.27309599
OBP2A	25.71747571	26.62757329	26.74336201	27.66422618
OBP2B	32.27605809	30.80253667	41.92098473	32.76730301
OBSCN	24.21475612	31.89097515	32.46280081	46.48059666
OBSL1	21.30260696	20.15482454	20.22844593	21.94759437
OCA2	16.28914413	20.47834486	21.3723501	16.91795582
OCEL1	198.8295212	201.367759	230.1069255	238.4761524
OCIAD1	1164.617867	1384.996423	1282.393661	1113.733584
OCIAD2	1022.220185	1345.797006	1189.073278	1427.319685
OCLM	19.8259603	18.52764707	20.55067643	24.57022748
OCRL	52.17174792	42.00964195	34.98918575	32.09701998
ODAM	15.42051133	16.11733335	17.77597736	15.15773105
ODC1	2961.354519	3380.252269	3718.753452	3248.575916
ODF1	23.02670681	25.19128468	24.508017	36.80551007
ODF2	91.69532946	88.18613231	87.31766183	156.5283019
ODF2L	29.33936289	50.38165515	31.25671314	47.91183208
ODF3	21.53593805	21.47087802	21.35984994	21.45076618
ODF3B	40.49061848	36.84769577	38.97585424	36.40866115
ODF3L1	16.19838192	16.19876085	16.81117344	21.11504528
ODF3L2	38.98805715	46.54888123	41.21177352	39.05639597
ODF4	24.35744623	28.69303823	31.51415276	23.89661786
OFCC1	10.74880448	11.03641174	10.92721684	11.07632648
OFD1	907.0803284	1509.305898	1435.00727	1398.715304
OGDH	66.5829144	133.4397969	97.20618363	151.3990881
OGDHL	18.91946689	18.54164864	18.6136621	18.59123431
OGFOD1	239.8870636	346.4697814	356.7627485	236.745912
OGFOD2	129.4128575	109.4023963	101.3160561	162.7795185
OGFOD3	127.4639202	107.4786786	107.5529061	122.1166014
OGFR	130.9894649	136.5616914	139.538972	157.0971049
OGFRL1	78.32236293	47.0683479	47.19756064	44.1410301
OGG1	164.5025755	118.2935371	111.8095289	93.75643809
OGN	9.474795061	10.01809193	10.24950356	9.003052011
OGT	722.027356	738.7357688	755.7838942	605.1902848
OIP5	83.25224324	36.23632906	50.53069061	49.54991187
OIP5-AS1	1284.058961	1086.946255	851.736964	833.3418696
OIT3	10.43205353	10.77915555	10.9139511	9.654118617
OLA1	54.32581721	44.22384853	45.648658	36.14617562
OLAH	10.57005158	11.36437791	11.86300181	10.61794292
OLFM1	21.43857722	29.61984056	31.4039557	19.25116902
OLFM2	26.70877406	29.79131545	25.53952153	40.07442845
OLFM3	8.970931354	9.719329201	9.834470678	9.046718153
OLFM4	9.154008194	10.56213214	11.42701061	9.995897772
OLFML1	33.00138415	35.66204912	31.25124557	32.57370225
OLFML2A	58.67446624	56.63304428	45.86040717	53.17389004
OLFML2B	28.7072722	28.10597864	34.14037082	25.40884608
OLFML3	20.74396777	21.92019354	26.4845306	24.51425215
OLIG1	9.336279251	9.587598666	10.25296705	9.123627003
OLIG2	14.22307996	13.44064888	14.09844635	13.03500279
OLIG3	9.792731823	10.39650684	11.79933373	10.06958562
OLR1	9.598909091	10.44043773	10.2444437	9.802994716
OMA1	1019.153592	621.240098	621.3123211	524.667841
OMD	10.22827621	10.85248685	11.29129845	9.412133971
OMG	18.28321255	22.81825748	25.04916043	27.17075809
OMP	18.09545175	19.1619253	18.42840798	17.30869917
ONECUT1	22.93216117	21.46740515	21.56447063	21.69419232
ONECUT2	12.91760798	13.57873467	14.94840786	13.24409181
ONECUT3	31.78190598	32.45061578	40.94492775	38.89765755
OOEP	15.02788333	13.46525455	13.33027096	14.46380393
OOSP2	8.598448351	9.887980883	10.51432107	8.475532286
OPA1	180.3094736	165.4861619	149.3136937	111.0155785
OPA3	44.35049944	34.08406282	39.02166826	43.3591056
OPALIN	14.20625119	15.82778565	14.1080294	13.57312092
OPCML	15.13841177	17.80115632	18.14890563	15.98073618
OPLAH	17.45541665	14.01537879	16.35018432	25.06601234
OPN1SW	18.20023359	15.99713569	17.49642317	19.16253648
OPN3	252.6330833	93.6366042	120.8373234	20.44829984
OPN4	25.18821093	20.04448669	19.75661365	22.23354772
OPN5	15.18120302	14.70094224	15.00069547	15.86169147
OPRD1	29.33488416	27.0134524	29.83900992	30.26549614
OPRK1	10.69399258	10.78618089	10.7638663	10.24242053
OPRL1	24.35364086	22.25047726	25.80904453	27.50941913
OPRM1	11.55200904	12.33376983	13.91868266	11.21432129
OPTC	22.05239618	24.90770084	26.15266867	19.53421466
OPTN	115.6066018	683.6008901	628.429147	483.2658327
OR10A3	13.56392967	16.29494108	14.29427238	15.10156362
OR10A4	23.79446928	18.4311358	19.94311749	18.2753675
OR10A5	10.97141027	12.06560338	15.11473045	10.65694863
OR10C1	13.00038968	14.05183863	13.62163598	12.63661503
OR10H1	27.07162786	33.65361988	33.61986434	22.27557632
OR10H2	11.81050209	11.89257066	12.09390983	10.80987632
OR10H3	13.15300132	13.29906045	14.95606612	12.57419252
OR10J1	18.05528375	19.27615375	20.63054548	21.19734009
OR11A1	13.07920581	12.06085882	13.14482554	11.10352629
OR12D2	38.14748542	39.95346321	34.84654306	36.75077484
OR12D3	17.10642246	19.54743549	20.6696948	16.44538345
OR14J1	19.61378079	16.56148684	16.74535561	19.14812455
OR1A1	26.97039951	29.30526511	30.57149724	22.74584274
OR1A2	10.28724583	10.92608277	10.78578141	9.639341493
